Dim1,Dim2,Word
-27.0863,-34.652435,associate
-25.649284,-30.81875,von
24.231718,-68.16291,Hippel
-17.905088,-51.16532,stimuli
2.4283955,-38.17749,cognitive
18.251347,-38.313137,evolutionary
23.4709,-61.42143,Jewish
27.956034,-77.926926,lived
42.97604,-57.954292,Jews
-13.696156,-24.878407,oral
19.55573,-39.34949,histories
-4.749953,-34.099865,Behar
16.43788,-51.74537,mitochondrial
24.89869,-50.20204,nucleus
7.984016,-27.989523,carries
26.423456,-25.596449,molecular
15.0167055,-15.792509,ancestral
-11.146692,-15.015387,Near
8.694372,-41.330677,maternal
-24.231703,-40.33601,lineages
22.084368,-68.47836,characterised
-1.3186966,-52.629417,ancestry
-18.371685,-15.480974,inherited
41.35005,-26.424755,descent
32.4165,-68.82322,colon
-8.378654,-46.265846,mutations
21.388626,-51.497524,insight
7.8933377,-23.698824,clouds
4.4404626,-22.540972,balloons
-5.368129,-20.922335,meteorological
-8.130548,-24.30266,calculations
-2.7651665,-38.3911,Radiation
-26.546753,-31.380661,Measuring
27.330063,-64.38596,crystals
33.04192,-46.361828,watchers
25.57366,-13.576488,Orleans
15.901562,-15.9264345,Horizons
26.697443,-75.87051,objects
-14.796583,-29.699532,orbit
0.0048331884,-61.40714,Neptune
15.904509,-4.186535,telescope
-26.401587,-20.676876,investigator
-31.006989,-26.628286,Kuiper
-13.429255,-34.03949,universe
12.797153,-38.710625,instruments
16.884163,-36.42815,moon
13.454323,-58.347126,Charon
15.574756,-57.96175,moons
35.844276,-47.959587,Jupiter
13.85116,-25.859789,gravity
25.284233,-61.70486,vastly
-8.224399,-31.014599,Massachusetts
24.220884,-62.615982,Dale
13.918333,-44.40091,bus
26.639215,-48.48392,Axup
0.49368596,-62.769638,download
21.670511,-69.631836,symbols
31.370066,-52.82204,text
-9.728111,-48.784885,technological
-0.49276468,-29.754341,comedy
2.2947671,-7.862448,Maryland
24.22864,-30.753881,films
4.1974134,-53.182858,ultrasound
45.835114,-33.24069,measured
12.8540945,-29.01523,"%,"
20.908247,-10.777047,remembering
-30.106655,-29.020355,cholesterol
19.011787,-44.051083,oxide
0.9855181,-39.466167,pathways
3.265603,-37.41159,laughter
-6.8895855,-29.615227,circulation
1.6468059,-11.761681,necked
-19.693153,-54.716415,Georges
-7.185383,-32.91496,ecology
9.746958,-73.80285,turtles
42.746,-43.581882,swamps
30.18841,-37.25017,creatures
35.45899,-28.521322,navigate
-25.993258,-28.754625,observe
33.085495,-31.429228,landslides
7.0094185,-22.537241,Tang
-13.660622,-8.850045,universal
6.9232564,-14.110541,killer
-19.74473,-27.275368,earthquakes
-2.227836,-13.322212,volcanoes
4.1570296,-25.988176,unstable
8.621074,-54.505386,cooling
16.598034,-64.48335,buildings
-24.61892,-31.058836,accordingly
-23.926735,-31.579016,Infectious
38.85169,-53.717525,Diseases
30.610146,-61.62724,tower
3.2829978,-56.332397,petrochemical
8.4048395,-43.56817,Liu
28.243002,-55.13881,Americas
19.090237,-40.33395,theories
28.48905,-55.182697,Zheng
5.577142,-22.39176,dated
25.908117,-28.864279,voyages
38.34137,-8.301393,666
22.519753,-67.00974,copied
-3.7702577,-21.107138,Magellan
12.09743,-73.943405,currents
12.728487,-58.251118,continental
-10.2040205,-20.96127,voyage
-3.788008,-33.317875,scholars
-16.550472,-21.948029,fridge
13.88002,-44.379658,magnets
-20.033297,-32.748047,grammar
16.806217,-49.811195,magnet
17.473553,-72.76815,artist
10.888465,-46.29268,Pierre
29.272224,-59.20692,Proske
-20.66715,-22.797777,Lab
15.878217,-31.428514,Sweden
13.557249,-74.446556,intelligent
35.746284,-40.899548,Intelligent
20.616457,-37.088554,consists
23.691402,-57.016262,printed
19.039831,-62.976437,themes
10.455451,-19.112736,prototype
2.172691,-38.34959,robots
4.71093,-67.59651,society
5.410884,-21.398115,Men
-1.5369455,-16.514397,pleasure
-4.999031,-54.731583,culprit
-2.644125,-21.913431,Singer
19.513317,-45.30738,cast
-8.043378,-41.3271,questionnaires
-25.448828,-32.4151,remarkably
15.855761,-60.543655,Brain
-14.089032,-49.483036,resonance
13.455764,-20.73485,scanner
4.181188,-23.725607,painful
2.4779701,-15.899738,cortex
1.6691831,-52.87579,distress
8.650937,-20.147596,lit
30.075956,-49.509518,gender
4.9581804,-21.674774,physical
6.905234,-59.591175,punishment
28.773935,-33.640102,geometrical
38.680794,-54.096607,concepts
27.947334,-27.892609,geometry
42.595654,-43.21293,wired
15.599853,-63.834682,hunter
31.250732,-32.712967,circle
0.6305728,2.8280628,Paris
27.30133,-38.42872,geometric
-16.107817,-29.42166,locate
2.6217813,-58.09985,graphic
25.169342,-23.16076,abilities
-18.998209,-33.855335,experiments
25.517502,-69.092766,inhabit
-15.475983,-58.525307,Playing
-11.552604,-50.0644,arrays
6.4981885,-24.87524,identical
-3.8264906,-54.520023,spontaneous
-6.0361905,-35.50072,Bacteria
-14.804178,-33.3505,exception
-25.976135,-22.04068,infect
-21.041164,-23.653492,microbes
-17.222246,-48.983063,microbial
4.208936,-21.330143,1940s
27.284565,-76.34055,evolving
-15.169109,-51.567898,Nanoparticles
-6.208738,-53.252914,coatings
32.065792,-52.76221,tiles
-14.159495,-27.020298,Amal
-8.661798,-48.082336,Tiny
-7.3833737,-55.301594,titanium
9.897901,-26.834991,nanometres
39.981728,-60.69804,diameter
36.3865,-31.439129,windows
2.5023859,-56.97645,nanoparticles
2.311421,-41.788578,ultraviolet
46.439377,-33.397545,wavelength
30.86299,-66.822685,electrons
3.05958,-23.003479,coated
17.395712,-66.182526,sunlight
-13.635436,-34.259686,indoor
-0.25997984,-27.68373,wavelengths
6.904563,-37.022934,spectrum
18.064465,-19.779774,toxicity
-0.208931,-43.65908,chemically
16.397627,-34.858578,sword
-29.404467,-34.112843,swordtails
-4.6116595,-39.869984,Often
41.483967,-58.300278,elongated
-21.49427,-34.36068,swords
27.5253,-75.995316,characteristic
29.05872,-29.673403,manipulated
36.6984,-40.26909,ate
-36.645233,-41.417385,observing
-15.90353,-30.734358,interactions
-3.3320737,-27.083027,fake
-18.862946,-28.308699,Nebraska
18.485256,-23.879261,fins
11.238913,-76.57482,Ohio
-12.249373,-36.507435,behaviours
30.935928,-56.677853,artistic
46.285923,-43.38448,sexually
-15.099331,-45.41565,behavioural
13.400644,-65.711006,shaped
-12.924305,-50.332844,glaciers
8.089151,-39.690277,resembled
35.00791,-38.12086,tilted
25.831654,-58.373352,equator
5.4497705,-8.193965,glacier
9.543892,-32.203808,simulations
10.767217,-24.77874,polar
28.221437,-44.703045,tilt
26.985537,-76.33897,volcano
43.983185,-39.57345,icy
-6.027829,-41.87856,Ice
11.496225,-38.66257,precipitation
-5.8317695,-15.371401,AM
-5.607701,-25.645397,Kruszelnicki
24.777563,-52.82169,belly
3.7302961,-51.993164,button
28.16222,-68.96181,Ig
3.205354,-43.486393,Nobel
14.833857,-41.739845,geneticist
-31.512426,-17.07748,Shakespeare
-21.978298,-16.047508,signatures
11.020001,-10.438722,literature
-28.389889,-15.780742,Moon
-2.653931,-58.54128,physics
-6.2477903,-47.36173,genus
-0.37965912,-59.05852,celestial
-20.124424,-21.275425,astronomy
-1.984935,-53.55321,Joachim
-1.7829223,-3.1908543,MIT
45.58258,-34.444702,ecosystem
31.096521,-35.97853,composite
13.600056,-48.22186,gaps
-22.832397,-28.453886,inhabitants
-17.99642,-27.577911,filtered
35.842686,-33.12211,bubble
-25.606857,-42.601418,sophisticated
24.581106,-24.666243,surroundings
40.03116,-38.180607,Macmillan
6.6502595,-55.04051,receptors
7.726705,1.1744127,Experimental
33.46328,-48.61637,Biology
-10.956949,-49.090866,robotics
-28.481821,-42.10197,spaces
8.666463,-12.304609,analyses
29.531471,-28.73484,vibrations
7.056558,-64.08421,Modern
-11.416045,-24.901402,dental
5.826311,-36.35921,Athens
22.827288,-44.933693,Greece
14.232963,-28.171614,Ethiopia
4.7503295,-44.407402,BC
-0.5795153,-45.410797,dominance
-4.122279,-32.518078,sequences
-17.711998,-16.603264,journals
-19.140068,-48.078632,Norwegian
19.254845,-77.96385,fabricating
35.79359,-33.2275,Sudb
10.298454,-39.4148,oslash
-14.042724,-43.96004,Lancet
6.2798696,-15.930843,articles
6.1024723,-27.46093,Hwang
-0.39930347,-17.46224,Woo
24.029741,-26.936758,Suk
23.726416,-69.213486,article
-18.85064,-47.45094,Clinical
27.931805,-40.877155,cheating
41.70352,-57.81846,inflammatory
1.3104877,-11.214443,aspirin
-12.61264,-34.868362,cardiovascular
6.0881834,-57.09923,perceived
-35.854145,-9.787853,cancerous
32.48681,-44.779686,meanwhile
7.270797,-34.286377,smokers
23.59511,-54.985744,smoking
-14.133269,-26.858421,tailored
-4.249948,-32.49033,embryo
-3.2156272,-26.870466,expression
31.109373,-70.05484,Anastos
-27.181013,-36.87143,psilocybin
4.4782925,-22.343779,psilocin
6.918737,-1.6534431,molecules
27.207743,-61.255558,acidic
-11.266606,-27.547388,methanol
-12.583564,-36.047173,yourself
35.122856,-50.19395,sciences
11.607327,-67.501,Vikings
-17.756025,-49.52733,symbol
28.072493,-49.61477,Viking
37.46464,-34.260777,warriors
-17.795467,-52.00315,smile
33.218685,-36.64046,Arcini
-23.492388,-29.060469,skeletons
32.021145,-33.573692,AD
19.936344,-35.802418,Physical
8.374337,-68.05783,Anthropology
38.938866,-39.72496,custom
-7.6420226,-21.689966,pairs
1.1583015,-51.766254,skeletal
5.588051,-68.5073,anthropology
20.0858,-56.225056,Or
-17.742737,-33.87726,circling
31.580664,-51.287537,Astronomers
-30.065361,-41.640156,galaxy
5.481692,-24.065254,imply
17.7197,-33.349045,composition
-5.0852876,-44.256947,telescopes
-21.82073,-52.137512,astronomers
-3.668589,-33.43457,hint
-12.718763,-44.036076,Jean
7.705496,-72.15449,theoretical
11.810669,-50.95222,orbits
4.413174,-49.08468,extrasolar
4.494811,-38.66386,Milky
-3.347679,-66.04047,Way
15.992941,-64.78399,gravitational
14.009826,-26.94814,wobble
-20.017546,-36.90313,induce
28.066284,-40.974483,microlensing
32.547325,-68.62084,founding
1.189473,-41.1949,Observatory
10.414178,-55.90181,dim
31.944456,-36.35219,acts
-6.683521,-41.100365,defect
17.859386,-43.976902,lens
15.729687,-46.70719,alignment
12.563161,-35.407654,galactic
23.885527,-56.770657,Astrophysics
-20.386293,-22.00733,peat
-21.549704,-35.951492,Southeast
18.977982,-42.800507,cousin
-15.16345,-7.8330684,elusive
7.121986,-51.542854,specimen
14.583169,-52.476032,vertebrate
18.48057,-75.44558,goby
-4.2078257,-57.086266,maturity
14.90589,-52.503796,P
-1.1102201,-49.508472,skull
7.006177,-35.96956,Psychology
12.813801,-56.351727,Brody
21.052507,-71.6656,psychologist
37.65519,-34.159283,underwent
27.431334,-36.906574,loud
17.197311,-48.663815,pair
-16.366152,-27.220663,bonding
13.940892,-60.54129,electrode
12.573702,-43.671352,ion
39.106266,-58.298866,craft
30.528906,-64.33559,Propulsion
-4.1119933,-66.831856,ESA
-12.060636,-22.963764,SMART
26.730595,-75.00677,trips
-3.0976634,-53.21559,electrodes
-21.327112,-23.705654,ions
-25.491896,-23.426813,plasma
-1.5083535,-43.720123,beams
-1.2742475,-48.992775,atoms
-24.469233,-25.713179,lightweight
3.6071095,-58.600372,tailor
-21.571993,-12.451631,Liddicoat
1.2951971,-40.181263,atomic
-28.21735,-29.789944,imaged
1.8017465,-43.587593,electromagnetic
4.853691,-22.278557,rip
13.11861,-58.376183,delicate
4.2428117,-42.875496,ancestor
6.943776,-63.785736,dinosaur
11.984109,-63.277,dinosaurs
18.054684,-24.00589,History
34.324608,-55.897938,excavated
11.574357,-48.04965,numerous
-5.2007523,-31.287031,carnivorous
-26.275843,-32.403416,Triassic
6.9669604,-35.699963,jacket
-28.659658,-31.88203,curator
-14.295265,-20.82734,palaeontology
-6.5608935,-41.716465,beak
4.036636,4.2688713,beaks
-6.5137424,-47.417522,skeleton
-27.265818,-46.114246,crocodilians
42.33855,-23.659367,Effigia
4.0619583,-24.991886,ghost
40.295906,-45.88269,invisible
-12.824456,-45.829594,Georgia
28.597061,-35.482185,extinct
30.981667,-45.89408,relatives
23.729944,-47.397114,resembles
23.638111,-15.40751,Jurassic
2.4542022,-33.38981,Berkeley
-16.620104,-42.429764,biomass
18.284405,-27.506607,Writing
-1.6819407,-53.85207,Imperial
31.081224,-32.818943,plausible
19.64723,-21.440756,stresses
15.806199,-53.054607,Atkins
21.350739,-65.27011,strictly
-16.596842,-49.429558,Chen
6.53024,-26.682608,negligible
18.422192,-68.60679,carbohydrate
17.421535,-66.27255,lasted
26.050774,-78.860916,insulin
29.130693,-31.931376,coma
24.396338,-41.51664,glucose
30.789394,-66.90382,stomach
23.798313,-57.278095,nutritionally
13.504539,-40.414913,kidneys
34.441692,-48.237038,copies
26.021507,-74.18061,Academy
13.575189,-8.220346,thirst
31.476854,-52.22757,scan
13.4265175,-62.05772,sensations
14.003865,-25.717121,circuits
-6.476393,-40.97276,sensation
22.386879,-77.16128,mask
5.847107,-30.32559,radioactive
15.985069,-53.89125,isotopes
21.785072,-45.96651,similarly
-3.7558362,-66.387695,trail
32.854446,-31.695604,migratory
-27.598253,-37.384007,da
27.881992,-22.39154,Atlantic
10.81446,-65.63404,juvenile
14.556192,-50.09069,Cambridge
-7.494221,-49.54722,Cowie
-29.939266,-43.749428,floating
5.2732067,-32.549236,hurricane
27.903406,-51.387653,Hawaiian
16.190464,-29.943478,opossum
27.028934,-50.267776,marsupial
22.994799,-42.40276,surprisingly
3.5109057,-43.823982,Belov
8.217253,-18.366179,sequenced
26.518293,-38.25706,cluster
-9.124376,-61.90152,MHC
23.457493,-56.13853,chromosomes
14.644962,-24.086851,mammalian
-17.12228,-36.51438,Understanding
-22.43504,-26.30496,Gondwana
37.740067,-56.046215,intermediate
33.73691,-39.909126,Genome
15.362635,-18.347013,earwax
33.057,-52.006027,mutation
-14.568583,-35.841537,mutant
-6.3430076,-39.019554,northeast
10.452874,-26.439629,transplanted
33.4191,-60.70003,Her
4.211406,-37.57648,transmission
26.933989,-25.022793,southeast
5.1759243,-51.84039,organ
-0.608764,-11.152279,transplant
-3.1686313,-62.059784,junk
20.567968,-31.772976,antenna
16.20329,-37.98763,SuitSat
29.132015,-24.537064,figuring
36.717194,-26.857573,Goddard
-8.672928,-64.424416,Radio
1.0074931,-70.68914,arrives
19.689623,-49.407436,files
-22.432577,-28.658197,computers
20.738077,-69.0113,variations
12.33728,-67.38195,keyboard
33.270016,-50.535557,burials
4.371893,-40.405354,domestication
-18.62426,-29.046236,distinguish
35.888058,-58.598152,135
4.0021696,-21.313395,Archaeological
13.667701,-31.638443,colonisation
28.724098,-26.652447,Eurasia
-4.7536573,-55.061897,Morey
3.198257,-67.93585,archaeology
24.627222,-59.32559,genomes
28.709167,-62.31895,7000
28.50924,-28.385534,Swedish
21.239641,-67.44681,archaeologists
-18.743238,-52.215153,neck
26.56417,-27.264269,Dogs
-31.246155,-35.184746,Rhode
13.8626375,-62.846638,prehistoric
8.8525915,-24.376556,arranged
29.02971,-28.147703,manipulating
11.860263,-54.685104,millennia
8.829838,-62.235596,mathematician
4.9853654,-61.0053,Applied
-21.251793,-21.07306,Mathematics
2.9485471,-65.134796,athletes
25.10159,-72.83784,computing
35.74845,-59.973373,computational
15.144653,-24.961372,linear
19.983065,-29.933065,curve
-27.090286,-26.368227,Roman
31.593279,-23.10534,1500
6.585082,-26.726934,shifted
26.657808,-25.22595,Brun
-25.354506,-23.053446,measurements
3.6735656,-32.35025,UB313
31.601011,-62.151768,Xena
32.578873,-37.629158,radiation
-19.10998,-28.727917,KBO
14.275325,-46.739838,1930
42.291748,-23.516483,orbital
-26.34424,-49.762302,deg
31.065924,-13.402459,Astronomical
36.926044,-46.850864,mere
-13.287477,-37.05967,Either
-17.581514,-42.201458,Time
4.8497024,-64.93293,outermost
-14.359682,-58.73309,Planck
19.87131,-24.5342,Astronomy
-1.4562916,-33.910408,asteroids
25.05844,-49.288574,archaeological
26.515133,-46.94298,astronomer
13.514368,-54.06177,warrior
-15.451838,-23.456043,mythology
29.639381,-47.983177,screen
5.045477,-27.305206,companion
22.624247,-11.75879,beam
21.885973,-52.981197,blog
20.84481,-10.23794,cameras
37.03498,-51.450535,Irvine
2.6651857,-45.78176,combining
18.143902,-71.71676,San
23.6488,-39.29161,interactive
21.09058,-76.15026,diluted
14.142185,-73.33378,Jefferies
27.164957,-49.86293,TAP
-25.155657,-37.60542,peptides
-3.4321892,-49.68682,PLoS
6.533971,-38.12142,paradigm
-23.087551,-51.126095,molecule
44.766384,-44.599125,Institutes
21.442142,-79.424255,emitted
20.844208,-44.015182,Impact
-30.165718,-50.76799,Neanderthals
-18.81844,-42.523685,Israeli
-9.983922,-46.011818,inhabited
20.679106,-14.026024,hunted
19.506605,-74.18852,hominids
26.259525,-53.985943,Daniel
-6.277789,-47.30668,Connecticut
23.541245,-73.78973,marrow
-38.773643,-41.680202,nutritional
18.083511,-57.435535,nutritious
13.214158,-51.70805,dietary
-5.3701825,-51.265995,Still
-12.261098,-25.563978,disappearance
-36.37351,-29.45984,Genes
26.640724,-30.050488,twins
7.1337485,-67.674576,spur
-1.5202737,-45.662853,&#
7.133454,-25.325083,214
21.946735,-31.054174,tzi
-3.7001915,-24.853992,Alps
-26.840065,-19.095676,mummy
28.821632,-72.3813,possess
8.70081,-68.82686,Archaeology
29.62669,-59.56391,Austria
9.820484,-45.327637,blade
18.687487,-78.613525,ethnic
5.0900364,-74.47008,faeces
3.6331377,-13.76095,donors
34.447575,-47.619778,Diego
-1.8475171,-46.902294,viral
0.4328413,-43.902683,Plants
16.830761,-78.901665,RNA
-0.072291344,-48.77311,leukaemia
35.82112,-40.114937,gastrointestinal
-33.76991,-46.655792,medications
31.549135,-72.459526,questionnaire
-2.0452287,-20.298794,devised
-29.832678,-28.800919,Disorders
-20.42426,-48.25007,explanations
-36.43915,-29.383821,reassuring
-17.514975,-53.649887,sensing
-20.158577,-48.46956,Computer
11.028862,-29.90585,Fraunhofer
15.519828,-63.00559,tone
16.937454,-59.222984,gestures
24.819513,-23.600264,behave
-16.314077,-46.88868,exhibition
27.77028,-56.71751,variables
7.290919,-21.553207,emotion
11.187437,-61.99192,Stem
35.846592,-40.377354,abnormalities
3.0419083,-35.563072,confined
36.43083,-37.64625,vitro
12.017618,-52.093445,fertilisation
44.67525,-31.180643,IVF
28.5942,-41.924664,muscular
-26.83319,-16.698828,Cram
13.3434105,-61.772434,Trounson
28.77515,-22.863693,abnormality
23.756325,-47.119526,implantation
36.79409,-17.839693,implanted
31.963978,-43.058937,specialises
-9.550194,-30.99978,bioethics
47.473858,-35.362457,regenerate
39.922245,-38.252205,sheet
20.736115,-57.592606,altitudes
11.359868,-71.73566,sheets
7.183825,-47.55755,micrometres
13.316624,-41.74158,pill
-37.335957,-43.29465,advocates
-31.056051,-40.391144,RU
28.369642,-23.683178,abortion
20.373838,-51.455566,miscarriages
31.015366,-33.007313,mifepristone
25.789167,-28.8145,Therapeutic
24.27859,-65.21713,uterus
14.127746,-78.48296,miscarriage
14.813694,-40.47635,bleeding
0.29442754,-17.468096,procedure
30.825031,-48.55277,allergic
17.809841,-18.513306,complications
-26.008963,-15.923621,eu
6.9126835,-47.14235,identity
7.261637,-34.168926,geographical
-11.067693,-51.018085,speciation
2.8023841,-54.311474,H
23.085802,-9.50276,volcanic
9.260562,-55.615097,interbreeding
8.106372,-58.79202,clever
18.186308,-69.963974,expedition
26.141811,-77.089455,Foja
7.276421,-65.18342,Helgen
34.94993,-27.417995,clue
1.7199798,-45.71754,indigenous
17.256514,-33.090645,bowerbird
28.821136,-71.97096,ritual
13.477553,-65.40567,1979
48.165924,-44.800503,impressive
-20.52345,-53.29026,Swift
1.856754,-59.978275,Guanlong
-31.785507,-39.285133,tyrannosaur
3.1634073,-62.740757,crest
24.294954,-27.958487,Tyrannosaurus
31.994633,-8.980321,rex
-3.8291237,-64.3818,Cretaceous
-8.62603,-60.42613,northwestern
-14.268554,-44.34197,explosions
10.263273,-39.667294,fossilised
-37.249176,-42.22876,protruding
20.82888,-50.575443,palaeontologists
15.624632,-61.127518,rings
-37.992897,-37.25364,dragon
25.837378,-51.027676,kissing
29.707739,-68.01833,meningococcal
39.03843,-34.109898,repel
25.619514,-66.076,sore
-34.98445,-44.49665,throat
19.472773,-45.34706,epithelial
25.575119,-13.177118,glandular
-20.337238,-48.473934,supernova
8.857132,-56.776955,moments
3.2500484,-60.05946,Astrophysical
17.30579,-54.700943,Burrows
22.942776,-28.19877,Arizona
41.223225,-48.728397,waves
24.521225,-19.299643,exploding
17.486977,-27.429024,supernovae
16.157057,-29.683954,layers
15.328722,-25.200502,simulate
25.352728,-43.65221,vibrate
24.003345,-56.845142,explode
35.169727,-60.721313,frequencies
26.804485,-54.24469,phenomena
38.69814,-41.687286,antidepressants
16.043447,-71.82522,lizards
13.137146,-52.918823,Scanlon
4.605778,-70.82729,preserved
36.865383,-26.961155,skulls
26.034847,-51.744335,composed
30.588236,-55.483406,galaxies
25.793318,-51.04494,trillion
-13.07223,-44.08165,arXiv
31.987099,-75.316414,Cornell
17.19769,-34.619152,Kepler
20.006105,-26.293743,weigh
12.490412,-46.000813,measuring
-0.047129713,-41.673878,primates
38.653515,-40.022377,Female
28.04431,-30.30602,baboons
37.230858,-45.350605,comfort
-37.53917,-40.50468,Sylvia
11.764506,-60.21251,queen
20.026855,-59.61487,Engh
34.311222,-50.150856,grooming
29.871792,-44.47455,tended
-30.447618,-25.476097,rarely
4.174042,-48.618275,postdoctoral
24.770267,-70.32097,Pennsylvania
-13.788985,-58.834248,Eventually
12.696622,-68.12611,socially
28.44368,-14.319572,protects
-23.603718,-33.53459,infants
6.5807724,-53.69227,Advanced
-0.97032946,-67.99981,chimpanzees
37.032814,-26.89154,astrophysics
17.040125,-31.315386,cosmic
-32.430656,-35.74764,melting
-26.843134,-39.016125,velocity
-25.97604,-35.6027,Telescope
29.788464,-58.413433,invasion
-0.25043115,-12.689863,pulsar
1.2620584,-0.4249516,emits
24.019281,-47.756405,bursts
10.1871395,-72.21211,RRATs
-32.187378,-42.21162,rotating
-20.112005,-20.816797,pulsars
-34.788612,-36.602757,pulses
15.173048,-68.37309,Manchester
23.18426,-35.23652,neutron
21.791288,-49.423115,pulse
2.5614314,-44.477646,Evolution
-5.544918,-25.507254,censorship
-3.695617,-49.142067,commentators
37.0401,-47.85035,Diesendorf
-14.291053,-39.102936,AIDS
36.31095,-30.338854,vocal
14.475414,-57.96658,voices
-15.472977,-46.847176,babies
-13.06661,-47.63197,abstract
14.377526,-45.587673,numerical
30.064444,-49.136612,monkeys
31.304028,-21.707575,hormonal
30.10218,-48.11685,insomnia
15.684652,-49.457092,menstruation
-32.614426,-26.672035,disorder
13.827086,-35.017315,disturbances
24.302443,-71.34534,menstrual
21.363216,-52.6288,physiological
23.777475,-70.836464,deprivation
8.345076,-49.99269,voodoo
-8.418854,-34.87942,Benin
-3.060961,-45.23346,tear
20.90015,-44.855156,gods
17.200144,-46.509983,Officials
35.105003,-43.440388,rituals
-21.026495,-19.959005,centuries
5.229904,-17.203283,notably
18.613298,-55.12518,Caribbean
19.979088,-35.319954,dancing
22.72679,-11.560643,copyright
32.209118,-41.70077,EFA
-29.415054,-38.69257,Kazaa
7.243547,-51.698357,inappropriately
6.7138824,-37.72781,ARIA
28.538654,-26.495686,Google
0.73097557,-19.499725,monitored
0.71178097,-19.376265,terraces
17.43263,-18.726656,Alangui
-15.39572,-29.347471,Auckland
-30.202473,-39.844852,Kankanaey
14.855763,-76.0768,dynamics
25.139088,-31.031052,Maori
-34.27071,-43.539726,interacting
33.431244,-50.56977,Saturn
29.779667,-55.943874,Cassini
-3.0729718,-26.413689,Ingersoll
20.809412,-20.971992,interference
25.216677,-45.97652,lighting
-31.695776,-40.91193,instrument
21.055973,-71.6571,gigantic
21.168655,-59.41011,unconscious
28.404501,-45.89787,deliberation
-33.435215,-47.27204,puzzles
27.184582,-24.662075,Cuthbertson
13.787401,-53.986595,stimulation
-8.530832,-63.633076,eventual
17.858685,-57.821945,Organization
1.6669651,-61.724255,elderly
19.768623,-26.64922,capsules
19.837864,-26.512526,bubbles
12.136344,-78.85898,Tuch
4.3091493,-37.59669,islets
19.672977,-37.46057,blowing
18.429462,-33.913944,antibodies
39.357418,-41.755207,cytokines
-13.162995,-59.781246,therapies
-30.641188,-47.211826,homing
17.072704,-32.7138,resemble
41.969902,-10.105616,Advancement
25.7022,-42.924248,Carnegie
9.512053,-54.19759,Institution
36.529266,-31.604715,constellation
-19.655273,-39.723564,alpha
19.555273,-43.429295,autism
24.423605,-23.620089,myths
-21.911968,-47.58155,autistic
35.92952,-52.251797,impaired
6.676577,-63.290367,Mottron
10.713396,-19.478992,Montreal
20.113602,-56.267994,IQ
49.569656,-41.238277,scores
20.347559,-37.31499,disturbed
16.472233,-72.70595,repetitive
27.704023,-49.50693,Wisconsin
-13.406625,-37.256725,Madison
-28.413788,-37.650013,edges
-31.801538,-43.13858,toothed
24.431343,-70.7287,determining
-29.70926,-37.280766,profound
30.897058,-46.19733,tissue
34.81821,-61.821026,Thus
18.51112,-57.11554,photosynthesis
0.42189887,-17.670057,County
-28.759796,-50.33982,Ages
-13.668732,-39.268932,diagnostic
21.439325,-55.566387,Foot
-31.49747,-42.792767,publishes
-20.089104,-40.68039,Greeks
22.59741,-65.9709,routinely
-18.475943,-45.9329,secretions
0.93257016,-65.00799,enzyme
45.926113,-37.004143,diagnosing
-25.318888,-48.255608,pigment
30.154598,-31.41097,marker
18.875443,-65.1314,fluid
8.352022,-53.158707,pH
-29.476576,-48.63622,IBM
5.6267767,-49.44731,optical
13.537059,-53.917217,lithography
19.132841,-67.412125,compact
-31.742544,-46.00804,semiconductor
35.37674,-45.605316,variant
16.194462,-41.809414,Meteorological
-30.741253,-49.111446,WMO
10.015078,-64.34934,fiction
17.807585,-61.292564,vicious
27.342325,-64.33622,incomplete
-31.331299,-46.662987,resembling
-25.84908,-39.22822,massage
37.489143,-56.601627,muscles
33.772022,-44.897644,"]."""
-34.045723,-43.38034,depths
-25.413265,-43.78458,comprise
31.188576,-29.76747,Sharks
-38.19332,-34.41968,IUCN
3.3414125,-73.80363,bycatch
-28.545193,-37.69461,soup
-36.42119,-45.150173,dancers
36.63291,-37.64209,musical
-0.3163888,-17.11416,predisposition
16.024128,-72.70672,Ebstein
14.671228,-57.27919,courtship
8.02605,-64.57725,societies
13.088859,-53.122456,doctoral
23.944763,-63.15442,variants
-27.760433,-49.07697,nerve
20.350357,-54.004723,receptor
-31.15655,-39.63182,partially
-30.07955,-43.95598,coordination
-10.873114,-44.710953,rhythm
-34.218304,-47.426517,emphasises
26.289457,-60.080204,motivation
23.540844,-43.71968,inspired
22.411333,-46.943077,quantum
-27.110783,-47.938316,physicists
-30.129549,-44.257206,algorithms
13.17544,-27.279686,n
19.069254,-53.37174,algorithm
19.768953,-9.708845,inspiration
-34.261154,-43.7654,shortest
-15.29946,-58.573097,curved
-4.400508,-66.969086,hills
5.262541,-27.724283,P1
29.530912,-55.110664,P2
39.740433,-43.55771,Hubble
-34.779697,-28.876644,Johns
-19.203386,-39.849472,enigmatic
-14.214384,-35.74936,eel
-16.535118,-49.866074,balmy
-15.673668,-53.81086,microscopic
-31.656116,-51.61112,infant
-8.569336,-56.547085,archipelago
12.624759,-41.103256,radiocarbon
11.4380045,-42.79738,survivors
-25.571138,-43.258682,Neanderthal
17.287127,-74.84843,signature
-19.078754,-49.0809,cores
12.654026,-64.86115,southeastern
28.54322,-49.747444,culturally
18.411995,-48.713856,coincided
8.802056,-69.138405,onset
-19.94914,-44.254948,starch
25.850912,-53.636143,RNAi
10.870318,-70.900276,defence
22.994013,-72.90408,amylose
